carat,cut,color,clarity,depth,table,price,x,y,z
1.0,Premium,F,VS2,59.9,59.0,5864,6.46,6.42,3.86
1.01,Premium,G,VS2,60.7,60.0,5864,6.49,6.45,3.93
1.01,Premium,G,VS2,62.1,59.0,5864,6.43,6.38,3.98
1.01,Premium,G,VS2,60.2,59.0,5864,6.55,6.48,3.92
1.2,Premium,G,SI1,62.5,60.0,5868,6.74,6.68,4.21
1.31,Premium,I,SI1,63.0,57.0,5869,6.96,6.91,4.37
1.21,Premium,H,SI1,62.5,60.0,5871,6.77,6.7,4.21
1.07,Premium,D,SI1,61.8,61.0,5872,6.57,6.54,4.05
1.31,Premium,J,SI1,59.6,59.0,5876,7.16,7.13,4.26
1.28,Premium,H,VS2,59.4,60.0,5878,7.07,7.03,4.19
1.0,Premium,D,SI1,61.3,61.0,5880,6.52,6.39,3.96
1.0,Premium,D,SI1,59.6,57.0,5880,6.54,6.44,3.87
1.0,Premium,D,SI1,60.3,59.0,5880,6.47,6.44,3.89
1.0,Premium,D,SI1,62.5,59.0,5880,6.38,6.32,3.97
1.0,Premium,D,SI1,61.4,58.0,5880,6.43,6.37,3.93
1.04,Premium,F,SI1,59.5,60.0,5882,6.62,6.59,3.93
1.01,Premium,E,VS2,59.3,59.0,5882,6.59,6.54,3.89
1.04,Premium,H,VS1,59.7,59.0,5882,6.64,6.59,3.95
1.01,Premium,E,VS2,59.5,60.0,5882,6.3,6.24,3.73
1.03,Premium,H,VS1,62.4,60.0,5883,6.48,6.43,4.03
1.13,Premium,H,VS2,60.6,58.0,5885,6.81,6.72,4.1
1.13,Premium,H,VS2,62.4,58.0,5885,6.66,6.61,4.14
1.05,Premium,H,VS1,60.1,57.0,5886,6.62,6.59,3.97
1.0,Premium,G,VS2,61.0,59.0,5887,6.41,6.37,3.9
1.09,Premium,G,VS2,59.9,56.0,5889,6.73,6.59,3.99
1.06,Premium,H,VS2,62.0,58.0,5889,6.57,6.5,4.05
1.21,Premium,D,SI2,62.2,60.0,5889,6.8,6.83,4.24
1.24,Premium,I,VS2,60.1,59.0,5889,7.02,6.95,4.2
1.06,Premium,H,VS2,62.6,58.0,5889,6.54,6.49,4.08
1.24,Premium,I,VS2,62.1,55.0,5889,6.91,6.87,4.28
1.24,Premium,F,SI2,61.4,58.0,5889,6.94,6.9,4.25
1.02,Premium,D,SI1,62.3,59.0,5890,6.38,6.42,3.99
1.21,Premium,J,VVS1,61.3,59.0,5893,6.81,6.86,4.19
0.99,Premium,F,VS2,62.6,55.0,5893,6.5,6.35,4.02
1.04,Premium,E,SI1,61.2,59.0,5894,6.54,6.47,3.98
1.01,Premium,G,VS1,61.7,59.0,5898,6.38,6.33,3.92
1.2,Premium,H,SI1,62.4,59.0,5899,6.73,6.7,4.19
1.26,Premium,G,SI2,59.1,59.0,5899,7.09,7.05,4.18
1.25,Premium,H,VS2,61.9,58.0,5902,6.9,6.84,4.25
1.03,Premium,E,VS2,61.3,61.0,5906,6.53,6.46,3.98
1.11,Premium,E,SI1,61.3,58.0,5908,6.66,6.61,4.07
1.08,Premium,E,SI1,59.6,60.0,5908,6.73,6.66,3.99
1.22,Premium,J,VS1,61.7,59.0,5910,6.92,6.85,4.25
1.38,Premium,J,SI1,59.0,59.0,5912,7.38,7.32,4.34
1.0,Premium,H,VVS2,61.4,59.0,5914,6.49,6.45,3.97
1.5,Premium,G,I1,60.3,61.0,5914,7.39,7.34,4.44
1.02,Premium,D,SI1,60.6,59.0,5918,6.53,6.47,3.94
1.35,Premium,I,SI2,62.3,59.0,5919,7.09,7.03,4.4
1.21,Premium,E,SI2,61.7,59.0,5920,6.83,6.78,4.2
1.32,Premium,I,SI2,58.4,60.0,5921,7.24,7.15,4.2
1.18,Premium,I,VS1,62.1,58.0,5921,6.76,6.7,4.18
1.01,Premium,F,VS2,59.7,60.0,5923,6.41,6.38,3.82
1.29,Premium,H,SI2,60.1,58.0,5924,7.02,6.95,4.2
1.14,Premium,F,SI1,61.1,59.0,5925,6.7,6.75,4.11
1.14,Premium,F,SI1,59.6,58.0,5925,6.78,6.8,4.05
1.25,Premium,I,VS2,62.2,57.0,5925,6.92,6.84,4.28
1.05,Premium,G,VS2,62.5,55.0,5927,6.59,6.54,4.1
1.05,Premium,D,SI1,60.5,56.0,5927,6.7,6.59,4.0
1.23,Premium,E,SI2,62.5,58.0,5929,6.86,6.81,4.27
0.3,Premium,G,VS1,61.3,58.0,605,4.29,4.33,2.64
0.3,Premium,G,VS1,61.8,60.0,605,4.29,4.32,2.66
0.3,Premium,G,VS1,61.9,59.0,605,4.28,4.32,2.66
0.3,Premium,H,VVS2,61.5,58.0,605,4.28,4.3,2.64
0.3,Premium,F,VS2,62.5,58.0,605,4.29,4.32,2.69
0.3,Premium,H,VVS2,62.0,58.0,605,4.3,4.35,2.68
0.3,Premium,G,VS1,61.4,60.0,605,4.3,4.33,2.65
1.22,Premium,H,VS2,62.7,58.0,5930,6.77,6.73,4.23
1.14,Premium,H,VS2,61.7,60.0,5937,6.74,6.67,4.14
1.5,Premium,H,SI2,60.2,59.0,5937,7.43,7.35,4.45
1.01,Premium,D,SI1,62.3,60.0,5939,6.4,6.35,3.97
1.01,Premium,D,SI1,61.6,58.0,5939,6.47,6.42,3.97
1.01,Premium,D,SI1,62.8,60.0,5939,6.42,6.36,4.01
1.0,Premium,G,VS2,61.6,58.0,5940,6.39,6.43,3.95
1.0,Premium,G,VS1,62.9,55.0,5940,6.39,6.33,4.0
1.06,Premium,F,VS2,61.2,57.0,5942,6.64,6.49,4.02
1.22,Premium,H,VS2,61.4,62.0,5944,6.92,6.76,4.22
1.01,Premium,G,VS2,62.1,60.0,5946,6.37,6.35,3.95
1.01,Premium,G,VS2,59.0,61.0,5946,6.62,6.56,3.89
1.01,Premium,G,VS2,61.8,59.0,5946,6.45,6.4,3.97
1.25,Premium,D,SI2,63.0,62.0,5947,6.86,6.82,4.3
1.2,Premium,D,SI2,61.4,60.0,5947,6.85,6.79,4.19
1.2,Premium,G,SI1,61.5,61.0,5947,6.84,6.78,4.19
1.21,Premium,H,SI1,62.5,58.0,5948,6.75,6.72,4.21
1.28,Premium,H,SI2,61.9,56.0,5949,7.02,6.94,4.32
1.25,Premium,H,SI2,62.1,58.0,5950,6.93,6.86,4.28
1.25,Premium,H,SI2,60.4,59.0,5950,7.02,6.95,4.22
1.3,Premium,J,VS2,61.5,58.0,5951,7.05,7.0,4.32
1.05,Premium,E,SI1,62.5,59.0,5951,6.5,6.43,4.04
1.09,Premium,H,VS1,60.2,61.0,5951,6.7,6.66,4.02
1.12,Premium,H,VS1,62.1,58.0,5952,6.64,6.6,4.11
1.02,Premium,E,SI1,61.4,58.0,5956,6.48,6.45,3.97
1.1,Premium,G,VS1,62.2,59.0,5958,6.61,6.57,4.1
1.32,Premium,H,VS1,61.3,58.0,5958,7.09,7.01,4.32
1.21,Premium,I,VS2,62.3,58.0,5962,6.82,6.79,4.24
1.36,Premium,I,SI2,62.7,58.0,5963,7.08,7.01,4.42
1.01,Premium,G,VVS2,61.5,61.0,5963,6.44,6.38,3.94
1.07,Premium,G,VS1,59.6,58.0,5967,6.66,6.7,3.98
1.0,Premium,G,VS2,61.5,58.0,5967,6.39,6.36,3.92
1.0,Premium,G,VS2,60.0,59.0,5967,6.52,6.47,3.9
1.0,Premium,G,VS2,63.0,59.0,5967,6.45,6.32,4.02
1.24,Premium,D,SI2,59.1,59.0,5969,7.03,6.98,4.14
1.24,Premium,I,SI1,58.9,59.0,5972,7.08,7.02,4.15
1.01,Premium,E,SI1,60.0,59.0,5973,6.53,6.47,3.9
1.07,Premium,F,VS2,61.6,60.0,5974,6.56,6.53,4.03
1.25,Premium,I,VS2,61.0,59.0,5975,6.89,6.98,4.23
1.2,Premium,G,VS1,62.9,59.0,5975,6.75,6.69,4.23
1.2,Premium,H,SI1,62.9,55.0,5975,6.77,6.74,4.25
1.02,Premium,G,VS2,62.6,59.0,5978,6.39,6.43,4.01
1.23,Premium,H,VS2,59.3,58.0,5979,7.0,6.94,4.13
0.94,Premium,D,VS1,62.3,58.0,5980,6.34,6.28,3.93
1.21,Premium,F,SI2,59.0,60.0,5982,6.94,6.99,4.11
1.06,Premium,D,SI1,58.9,61.0,5983,6.69,6.63,3.92
1.26,Premium,I,VS2,61.0,59.0,5983,6.97,6.91,4.23
1.14,Premium,H,VS2,60.2,58.0,5986,6.74,6.81,4.08
1.01,Premium,F,VS2,62.1,60.0,5988,6.36,6.43,3.97
1.01,Premium,F,VS2,62.7,58.0,5988,6.39,6.4,4.01
1.2,Premium,F,SI2,62.8,57.0,5988,6.78,6.73,4.24
1.09,Premium,H,VS2,62.3,57.0,5993,6.63,6.53,4.1
1.29,Premium,G,SI2,62.0,58.0,5996,7.03,6.97,4.34
1.22,Premium,H,SI1,62.4,58.0,5997,6.82,6.77,4.24
1.21,Premium,D,SI2,62.2,60.0,5997,6.83,6.8,4.24
1.26,Premium,H,SI2,58.6,59.0,5998,7.09,7.04,4.14
1.02,Premium,D,SI1,62.5,59.0,5998,6.4,6.34,3.98
1.02,Premium,G,VS2,62.7,61.0,5998,6.39,6.34,3.99
1.02,Premium,D,SI1,62.3,59.0,5998,6.42,6.38,3.99
1.02,Premium,D,SI1,60.6,59.0,5998,6.53,6.47,3.94
1.01,Premium,G,VS2,62.4,58.0,5999,6.38,6.41,3.99
1.0,Premium,G,VS1,60.9,60.0,6000,6.51,6.41,3.91
1.21,Premium,J,VVS1,61.3,59.0,6001,6.86,6.81,4.19
1.13,Premium,H,VS1,58.9,58.0,6005,6.81,6.78,4.0
1.0,Premium,G,VS1,60.6,59.0,6006,6.42,6.48,3.91
1.59,Premium,E,SI2,62.3,58.0,6010,7.42,7.37,4.61
1.22,Premium,E,SI2,61.5,58.0,6012,6.84,6.86,4.21
1.22,Premium,I,VS1,61.1,58.0,6012,6.84,6.91,4.2
1.36,Premium,I,VS2,59.3,58.0,6017,7.21,7.18,4.27
1.2,Premium,I,VS1,62.8,56.0,6021,6.8,6.74,4.25
1.07,Premium,G,VS2,60.1,60.0,6022,6.76,6.6,3.99
1.26,Premium,I,VS2,62.4,58.0,6023,6.88,6.94,4.31
1.21,Premium,H,SI1,59.5,58.0,6025,7.02,6.96,4.16
1.2,Premium,G,SI1,63.0,58.0,6026,6.72,6.68,4.22
1.01,Premium,G,VS2,61.6,58.0,6027,6.45,6.4,3.96
1.01,Premium,G,VS2,59.1,58.0,6027,6.63,6.56,3.9
1.21,Premium,D,SI2,60.9,58.0,6031,6.89,6.83,4.18
1.57,Premium,J,SI2,59.6,56.0,6031,7.59,7.5,4.5
1.1,Premium,G,VS2,60.3,57.0,6032,6.73,6.68,4.04
1.02,Premium,E,VS2,60.3,60.0,6032,6.58,6.48,3.94
1.14,Premium,F,SI1,61.1,59.0,6033,6.75,6.7,4.11
1.14,Premium,F,SI1,59.6,58.0,6033,6.8,6.78,4.05
1.0,Premium,H,VVS2,60.3,59.0,6037,6.46,6.41,3.88
1.0,Premium,F,VS2,58.7,62.0,6037,6.6,6.51,3.85
1.23,Premium,F,SI2,61.2,58.0,6038,6.91,6.84,4.21
1.51,Premium,H,I1,61.9,58.0,6038,7.39,7.34,4.56
1.07,Premium,G,VS2,62.2,58.0,6040,6.54,6.48,4.05
1.15,Premium,D,SI1,61.7,58.0,6041,6.76,6.69,4.15
1.22,Premium,I,VS2,59.3,59.0,6045,6.96,7.01,4.14
1.22,Premium,D,SI2,62.0,60.0,6046,6.8,6.74,4.2
1.0,Premium,F,VS2,62.1,58.0,6047,6.45,6.36,3.96
1.0,Premium,G,VS2,60.6,60.0,6048,6.4,6.3,3.85
1.0,Premium,G,VS2,61.3,62.0,6048,6.43,6.32,3.91
1.2,Premium,H,VS2,62.4,57.0,6048,6.73,6.67,4.18
1.0,Premium,G,VS2,63.0,58.0,6048,6.4,6.33,4.01
1.0,Premium,G,VS2,62.0,57.0,6048,6.43,6.37,3.97
1.0,Premium,G,VS2,59.3,60.0,6048,6.55,6.51,3.87
1.0,Premium,G,VS2,58.6,61.0,6048,6.61,6.57,3.86
1.5,Premium,J,SI2,61.0,60.0,6048,7.34,7.3,4.46
1.0,Premium,G,VS2,62.2,58.0,6048,6.54,6.49,3.94
1.0,Premium,G,VS2,61.6,58.0,6048,6.43,6.39,3.95
0.3,Premium,G,VS1,62.2,59.0,605,4.28,4.31,2.67
0.3,Premium,G,VS1,61.9,59.0,605,4.3,4.32,2.67
0.3,Premium,F,VS2,60.4,58.0,605,4.31,4.33,2.61
0.3,Premium,F,VS2,61.5,60.0,605,4.26,4.29,2.63
0.3,Premium,H,VVS2,60.8,60.0,605,4.29,4.33,2.62
0.3,Premium,F,VS2,61.6,58.0,605,4.29,4.31,2.65
1.12,Premium,H,VS2,60.6,59.0,6052,6.77,6.7,4.08
1.2,Premium,F,SI2,59.9,58.0,6055,6.96,6.9,4.15
1.21,Premium,H,VS1,61.2,60.0,6056,6.77,6.86,4.17
1.03,Premium,D,SI1,61.2,54.0,6056,6.61,6.53,4.02
1.02,Premium,G,VS2,62.7,58.0,6058,6.4,6.45,4.03
1.21,Premium,E,SI2,58.8,58.0,6065,7.07,6.91,4.11
1.01,Premium,F,VS1,62.6,58.0,6066,6.37,6.48,4.02
1.01,Premium,D,SI1,62.0,60.0,6066,6.37,6.4,3.96
1.26,Premium,I,SI1,62.0,58.0,6068,6.9,6.87,4.27
1.05,Premium,G,VS2,61.8,58.0,6070,6.52,6.59,4.05
1.21,Premium,E,SI2,61.9,60.0,6071,6.78,6.73,4.18
1.03,Premium,E,VS2,62.5,59.0,6072,6.42,6.44,4.02
1.01,Premium,D,SI1,61.8,58.0,6075,6.42,6.37,3.95
1.07,Premium,G,VS1,61.4,56.0,6076,6.65,6.61,4.07
1.19,Premium,H,SI1,61.3,58.0,6078,6.82,6.78,4.17
1.25,Premium,I,VS2,61.0,59.0,6084,6.98,6.89,4.23
1.26,Premium,E,SI2,62.9,59.0,6085,6.85,6.82,4.3
1.52,Premium,H,SI2,62.6,60.0,6086,7.34,7.3,4.58
1.02,Premium,G,VS2,62.6,59.0,6087,6.43,6.39,4.01
1.31,Premium,H,SI2,60.0,57.0,6089,7.1,7.07,4.25
1.03,Premium,E,SI1,59.5,60.0,6091,6.64,6.56,3.93
1.21,Premium,F,SI2,59.0,60.0,6092,6.99,6.94,4.11
1.35,Premium,H,VS2,60.5,62.0,6093,7.16,7.11,4.32
1.28,Premium,I,SI1,62.6,55.0,6093,6.97,6.93,4.35
1.28,Premium,H,SI2,60.2,58.0,6093,7.13,7.03,4.26
1.14,Premium,H,VS2,60.2,58.0,6095,6.81,6.74,4.08
1.31,Premium,H,VS2,59.6,58.0,6095,7.14,7.08,4.24
1.05,Premium,G,VS2,63.0,57.0,6096,6.51,6.48,4.09
1.0,Premium,G,VS1,60.9,60.0,6097,6.45,6.42,3.92
1.01,Premium,F,VS2,59.9,61.0,6097,6.5,6.46,3.88
1.01,Premium,F,VS2,61.1,59.0,6097,6.44,6.35,3.91
1.01,Premium,F,VS2,62.0,59.0,6097,6.45,6.38,3.98
1.01,Premium,F,VS2,63.0,58.0,6097,6.43,6.36,4.03
1.01,Premium,F,VS2,62.4,58.0,6097,6.43,6.36,3.99
1.01,Premium,F,VS2,62.7,58.0,6097,6.4,6.39,4.01
1.01,Premium,F,VS2,62.1,60.0,6097,6.43,6.36,3.97
1.21,Premium,I,SI1,61.7,56.0,6098,6.87,6.82,4.22
1.21,Premium,H,SI2,58.8,60.0,6098,6.99,6.95,4.1
1.1,Premium,E,SI1,60.7,55.0,6098,6.75,6.66,4.07
1.01,Premium,D,VS2,59.2,56.0,6108,6.48,6.43,3.82
1.01,Premium,G,VS2,60.6,61.0,6108,6.4,6.33,3.86
1.01,Premium,G,VS2,62.9,58.0,6108,6.39,6.3,3.99
1.01,Premium,G,VS2,58.5,61.0,6108,6.57,6.52,3.83
1.01,Premium,G,VS2,62.4,58.0,6108,6.41,6.38,3.99
1.01,Premium,G,VS2,62.0,59.0,6108,6.41,6.36,3.96
1.01,Premium,G,VS2,61.6,60.0,6108,6.51,6.42,3.98
1.01,Premium,G,VS2,62.1,54.0,6108,6.5,6.36,3.99
1.01,Premium,G,VS2,61.5,60.0,6108,6.45,6.42,3.96
1.01,Premium,G,VS2,59.2,59.0,6108,6.59,6.52,3.88
1.07,Premium,D,SI1,60.2,55.0,6112,6.68,6.64,4.01
1.0,Premium,G,VS1,62.0,62.0,6115,6.38,6.33,3.94
1.0,Premium,G,VS1,59.2,60.0,6115,6.6,6.54,3.89
1.12,Premium,H,VS1,61.6,58.0,6115,6.64,4.11,3.7
1.04,Premium,D,SI1,59.9,56.0,6115,6.65,6.6,3.97
1.0,Premium,G,VS1,60.6,59.0,6115,6.48,6.42,3.91
1.27,Premium,I,VS2,62.6,59.0,6116,6.95,6.86,4.32
1.29,Premium,G,SI2,61.1,59.0,6116,7.03,6.95,4.27
1.22,Premium,E,SI2,61.5,58.0,6121,6.86,6.84,4.21
1.22,Premium,E,SI2,62.5,55.0,6121,6.9,6.82,4.29
1.1,Premium,G,VS2,59.6,60.0,6121,6.72,6.7,4.0
1.22,Premium,I,VS1,61.1,58.0,6121,6.91,6.84,4.2
1.04,Premium,G,VS2,60.0,58.0,6122,6.62,6.54,3.95
1.04,Premium,G,VS2,62.2,58.0,6122,6.49,6.4,4.01
1.07,Premium,D,SI1,63.0,57.0,6124,6.57,6.47,4.11
1.24,Premium,F,SI1,62.6,59.0,6125,6.86,6.76,4.26
1.24,Premium,F,SI1,61.4,62.0,6125,6.94,6.88,4.24
1.53,Premium,J,SI1,60.1,59.0,6126,7.52,7.5,4.51
1.2,Premium,H,SI1,58.9,60.0,6129,7.02,6.94,4.11
1.2,Premium,H,SI1,61.0,58.0,6129,6.92,6.84,4.2
1.2,Premium,H,SI1,61.2,57.0,6129,6.91,6.78,4.19
1.2,Premium,H,SI1,62.9,56.0,6129,6.8,6.74,4.26
1.2,Premium,H,SI1,62.1,58.0,6129,6.77,6.72,4.19
1.5,Premium,H,SI2,61.5,58.0,6132,7.38,7.32,4.52
1.0,Premium,H,VVS1,62.3,60.0,6132,6.36,6.28,3.94
1.5,Premium,I,SI2,62.9,57.0,6132,7.28,7.26,4.57
1.16,Premium,G,SI1,62.5,58.0,6132,6.73,6.68,4.19
1.31,Premium,J,VS2,60.7,58.0,6137,7.1,7.07,4.3
1.29,Premium,I,SI1,62.1,57.0,6140,7.03,6.92,4.33
1.29,Premium,I,SI1,62.1,58.0,6140,7.07,6.91,4.34
1.29,Premium,I,SI1,62.2,58.0,6140,7.03,6.96,4.35
1.29,Premium,I,SI1,62.0,59.0,6140,7.03,6.98,4.34
1.14,Premium,G,VS2,61.9,58.0,6144,6.68,6.72,4.15
1.24,Premium,G,SI1,58.9,58.0,6145,7.08,6.98,4.14
1.05,Premium,G,VS1,61.8,58.0,6146,6.54,6.51,4.03
1.03,Premium,G,VS2,62.1,57.0,6146,6.48,6.41,4.0
1.03,Premium,G,VS2,62.3,57.0,6146,6.51,6.43,4.03
1.4,Premium,E,SI2,62.4,57.0,6147,7.17,7.12,4.46
1.22,Premium,I,VS2,60.6,58.0,6149,6.93,6.89,4.19
2.08,Premium,H,I1,61.7,57.0,6150,8.23,8.18,5.06
1.23,Premium,H,VS2,58.5,62.0,6150,7.0,6.98,4.09
1.22,Premium,H,SI1,62.4,58.0,6153,6.82,6.77,4.24
1.09,Premium,G,VS2,60.6,62.0,6153,6.68,6.58,4.02
1.0,Premium,F,VS2,62.5,54.0,6154,6.33,6.3,3.95
1.22,Premium,I,VS2,59.3,59.0,6156,7.01,6.96,4.14
1.36,Premium,J,VS2,58.4,59.0,6157,7.4,7.27,4.28
1.01,Premium,F,VS2,60.7,60.0,6159,6.51,6.58,3.97
1.18,Premium,H,SI1,61.6,59.0,6159,6.82,6.72,4.17
1.0,Premium,G,VS2,61.9,58.0,6160,6.45,6.41,3.98
1.01,Premium,G,VS1,62.4,59.0,6163,6.38,6.35,3.97
1.17,Premium,H,VS2,62.4,57.0,6163,6.74,6.69,4.19
1.28,Premium,I,SI1,60.0,60.0,6164,7.08,6.99,4.22
1.28,Premium,H,SI2,62.0,57.0,6164,7.0,6.94,4.32
1.01,Premium,F,VS2,63.0,58.0,6165,6.4,6.34,4.01
0.3,Premium,G,VS1,59.6,59.0,605,4.34,4.38,2.6
0.3,Premium,F,VS2,62.5,58.0,605,4.26,4.28,2.67
0.3,Premium,F,VS2,60.6,60.0,605,4.36,4.39,2.65
0.35,Premium,I,SI1,62.5,58.0,606,4.53,4.49,2.82
1.02,Premium,G,VS2,62.7,58.0,6169,6.45,6.4,4.03
1.02,Premium,G,VS2,59.2,59.0,6169,6.66,6.58,3.92
1.02,Premium,G,VS2,62.1,59.0,6169,6.47,6.41,4.0
1.02,Premium,G,VS2,60.5,54.0,6169,6.57,6.48,3.95
1.02,Premium,G,VS2,59.8,58.0,6169,6.58,6.54,3.92
1.32,Premium,I,SI1,62.3,58.0,6171,6.98,7.01,4.36
1.32,Premium,I,SI1,62.2,58.0,6171,6.99,7.04,4.36
1.23,Premium,E,SI2,62.4,60.0,6172,6.82,6.78,4.24
1.51,Premium,I,SI2,61.3,55.0,6173,7.41,7.36,4.53
1.05,Premium,D,SI1,59.3,58.0,6174,6.74,6.68,3.98
1.38,Premium,J,VS2,60.2,59.0,6175,7.29,7.19,4.36
1.01,Premium,F,VS1,62.6,58.0,6176,6.48,6.37,4.02
1.01,Premium,D,SI1,62.0,60.0,6176,6.4,6.37,3.96
1.04,Premium,G,VS2,62.5,58.0,6177,6.43,6.47,4.03
1.21,Premium,H,SI1,61.8,58.0,6180,6.83,6.79,4.21
1.05,Premium,G,VS2,62.8,58.0,6181,6.48,6.44,4.06
1.37,Premium,F,SI2,62.8,57.0,6181,7.12,7.08,4.46
1.05,Premium,G,VS2,61.8,58.0,6181,6.59,6.52,4.05
1.2,Premium,F,VS2,61.4,58.0,6182,6.8,6.75,4.16
1.53,Premium,G,I1,62.8,58.0,6183,7.39,7.28,4.61
1.03,Premium,E,VS2,62.5,59.0,6183,6.44,6.42,4.02
1.22,Premium,H,VS2,62.7,59.0,6184,6.82,6.81,4.27
1.3,Premium,I,SI1,58.1,59.0,6188,7.19,7.16,4.17
1.54,Premium,J,VS1,60.9,61.0,6194,7.49,7.45,4.55
1.58,Premium,F,SI2,59.1,59.0,6194,7.68,7.59,4.51
1.19,Premium,H,VS2,62.6,56.0,6198,6.81,6.76,4.25
1.23,Premium,I,VS2,59.3,59.0,6199,7.13,6.97,4.18
1.54,Premium,J,VS2,59.3,59.0,6202,7.54,7.5,4.46
1.16,Premium,H,VS2,62.3,56.0,6202,6.77,6.68,4.19
1.04,Premium,G,VS2,62.3,54.0,6206,6.55,6.49,4.06
1.23,Premium,I,VS2,61.1,60.0,6206,6.95,6.89,4.23
1.0,Premium,G,VVS2,62.8,57.0,6209,6.38,6.29,3.98
1.0,Premium,F,VS2,61.6,55.0,6209,6.42,6.34,3.93
1.1,Premium,D,VS2,60.0,59.0,6209,6.67,6.6,3.98
1.0,Premium,G,VS2,62.9,56.0,6209,6.42,6.34,4.01
1.28,Premium,H,SI1,62.1,62.0,6210,6.88,6.83,4.26
1.07,Premium,G,VS2,61.9,60.0,6213,6.55,6.48,4.03
1.03,Premium,G,VS2,62.3,59.0,6214,6.38,6.42,3.99
1.52,Premium,I,SI2,62.2,59.0,6214,7.36,7.27,4.56
1.24,Premium,H,SI1,60.1,58.0,6215,7.04,7.01,4.22
1.02,Premium,E,VS2,61.9,62.0,6215,6.47,6.38,3.98
1.48,Premium,H,SI2,59.7,59.0,6216,7.46,7.42,4.44
1.0,Premium,G,VS2,61.6,54.0,6216,6.49,6.46,3.99
1.22,Premium,I,VS2,60.3,59.0,6217,6.93,6.87,4.16
1.02,Premium,F,VS2,62.7,59.0,6220,6.41,6.44,4.03
1.01,Premium,G,VS1,62.7,58.0,6221,6.31,6.36,3.97
1.21,Premium,E,SI2,61.5,58.0,6223,6.86,6.79,4.2
1.47,Premium,J,SI2,60.0,58.0,6223,7.36,7.31,4.4
1.5,Premium,G,SI2,61.8,60.0,6224,7.28,7.25,4.49
1.03,Premium,G,VS2,58.9,59.0,6229,6.65,6.59,3.9
1.25,Premium,H,SI2,62.2,60.0,6230,6.83,6.8,4.24
1.07,Premium,E,VS2,62.5,57.0,6232,6.6,6.53,4.1
1.31,Premium,J,VS1,62.3,56.0,6236,7.06,6.99,4.38
1.31,Premium,H,SI2,61.4,60.0,6236,7.04,7.0,4.31
1.28,Premium,G,SI2,62.6,58.0,6236,6.94,6.89,4.33
1.22,Premium,E,SI2,61.5,58.0,6237,6.81,6.85,4.2
1.02,Premium,G,VS1,62.0,59.0,6238,6.45,6.39,3.98
1.02,Premium,F,VS1,61.4,59.0,6238,6.48,6.42,3.96
1.01,Premium,G,VS1,59.9,59.0,6239,6.48,6.51,3.89
1.01,Premium,F,VS2,62.3,58.0,6244,6.34,6.4,3.97
1.01,Premium,F,VS2,61.5,58.0,6244,6.41,6.46,3.96
1.3,Premium,I,VS2,62.7,58.0,6246,6.97,6.9,4.35
1.2,Premium,H,VS2,60.7,60.0,6250,6.88,6.82,4.16
1.2,Premium,F,SI1,62.4,58.0,6250,6.81,6.75,4.23
1.2,Premium,I,VS1,59.9,59.0,6250,6.96,6.87,4.14
1.5,Premium,H,SI2,61.1,59.0,6250,7.41,7.35,4.51
1.35,Premium,J,VS2,60.5,56.0,6254,7.19,7.12,4.33
1.14,Premium,G,VS2,61.9,58.0,6256,6.72,6.68,4.15
1.14,Premium,D,SI1,58.9,59.0,6256,6.84,6.78,4.01
1.33,Premium,E,SI2,61.0,60.0,6256,7.13,7.05,4.33
1.24,Premium,I,VS2,60.2,58.0,6257,6.98,6.93,4.19
1.37,Premium,G,SI2,62.4,58.0,6260,7.1,7.0,4.4
1.3,Premium,F,SI2,61.1,58.0,6261,7.02,6.98,4.28
1.21,Premium,E,SI1,60.0,60.0,6261,7.01,6.92,4.18
1.21,Premium,E,SI1,63.0,57.0,6261,6.75,6.7,4.24
1.51,Premium,G,SI2,60.0,60.0,6266,7.45,7.4,4.48
1.01,Premium,F,VS2,62.4,56.0,6271,6.43,6.35,3.99
1.01,Premium,F,VS2,58.9,58.0,6271,6.59,6.51,3.86
1.01,Premium,F,VS2,62.7,58.0,6271,6.37,6.3,3.97
1.01,Premium,F,VS2,62.3,58.0,6271,6.34,6.3,3.94
1.01,Premium,F,VS2,61.3,61.0,6271,6.38,6.34,3.9
1.01,Premium,D,VS2,61.6,59.0,6271,6.38,6.32,3.91
1.01,Premium,F,VS2,62.5,58.0,6271,6.43,6.4,4.01
1.01,Premium,F,VS2,60.4,59.0,6271,6.52,6.46,3.92
1.0,Premium,E,VS2,62.8,62.0,6272,6.29,6.26,3.94
1.0,Premium,G,VS2,61.6,58.0,6272,6.44,6.42,3.96
1.0,Premium,G,VS2,60.1,57.0,6272,6.42,6.35,3.84
1.0,Premium,E,VS2,59.9,59.0,6272,6.45,6.38,3.84
1.07,Premium,F,VS2,62.4,57.0,6274,6.55,6.5,4.07
1.54,Premium,I,SI2,61.5,61.0,6278,7.41,7.31,4.53
1.04,Premium,F,VS2,59.6,62.0,6278,6.62,6.56,3.93
1.04,Premium,H,VVS2,59.1,60.0,6278,6.66,6.6,3.92
1.29,Premium,I,VS2,62.2,57.0,6279,7.01,6.97,4.35
1.2,Premium,H,SI1,60.8,60.0,6282,6.9,6.85,4.18
1.32,Premium,I,SI1,62.2,58.0,6283,7.04,6.99,4.36
1.1,Premium,G,VS2,60.5,60.0,6284,6.67,6.58,4.01
1.22,Premium,G,SI1,62.3,58.0,6288,6.83,6.76,4.23
