carat,cut,color,clarity,depth,table,price,x,y,z
0.9,Good,E,VS2,64.2,59.0,4315,6.02,6.1,3.89
1.02,Good,D,SI2,61.5,61.0,4318,6.34,6.41,3.92
1.01,Good,H,SI1,60.3,64.0,4320,6.52,6.49,3.92
1.04,Good,F,SI2,64.2,56.0,4321,6.39,6.36,4.09
1.06,Good,E,SI2,63.9,60.0,4321,6.45,6.41,4.11
1.27,Good,F,I1,59.2,64.0,4324,7.06,6.99,4.16
1.03,Good,H,SI1,63.1,56.0,4326,6.35,6.39,4.02
1.01,Good,G,SI1,63.2,55.0,4326,6.32,6.4,4.02
0.92,Good,F,SI1,64.0,56.0,4326,6.12,6.17,3.93
1.01,Good,G,SI2,63.8,56.0,4327,6.32,6.28,4.02
0.9,Good,D,VS2,62.6,65.0,4334,6.1,6.04,3.8
0.39,Good,J,VS2,63.3,56.0,581,4.6,4.63,2.92
0.31,Good,G,VS1,63.3,57.0,583,4.28,4.31,2.72
0.31,Good,F,VS2,63.5,55.0,583,4.31,4.32,2.74
0.74,Good,F,VVS1,58.4,60.0,4336,6.03,6.06,3.53
1.01,Good,D,SI2,63.6,57.0,4338,6.34,6.3,4.02
1.01,Good,D,SI2,57.6,62.0,4338,6.66,6.56,3.81
1.01,Good,F,SI1,63.4,55.0,4339,6.35,6.42,4.05
1.01,Good,F,SI1,64.2,58.0,4339,6.24,6.29,4.02
0.91,Good,E,VS2,63.1,58.0,4345,6.13,6.19,3.89
1.2,Good,D,I1,63.6,60.0,4346,6.72,6.67,4.26
0.9,Good,E,VS1,64.8,54.0,4353,6.12,6.07,3.95
1.01,Good,E,SI2,63.3,58.0,4355,6.37,6.39,4.04
0.97,Good,I,VS2,64.5,61.0,4355,6.16,6.21,3.99
1.01,Good,F,SI1,63.6,58.0,4355,6.36,6.28,4.02
1.02,Good,F,SI2,59.2,58.0,4356,6.51,6.56,3.87
1.06,Good,F,SI2,62.2,61.0,4357,6.47,6.53,4.04
1.1,Good,D,SI2,57.0,62.0,4361,6.91,6.84,3.92
0.9,Good,D,SI1,61.1,62.0,4362,6.2,6.24,3.8
1.02,Good,F,SI2,61.4,61.0,4368,6.4,6.44,3.94
1.01,Good,F,SI1,65.5,58.0,4369,6.11,6.25,4.05
0.9,Good,F,VS2,62.4,58.0,4370,6.08,6.1,3.8
0.9,Good,F,VS2,63.1,57.0,4370,6.13,6.16,3.88
1.0,Good,F,SI1,64.0,57.0,4372,6.29,6.33,4.04
0.93,Good,G,SI1,63.8,58.0,4375,6.14,6.09,3.9
0.9,Good,D,SI1,63.5,57.0,4381,6.11,6.15,3.89
0.9,Good,D,SI1,63.3,57.0,4381,6.07,6.12,3.86
0.9,Good,D,SI1,63.2,55.0,4381,6.1,6.14,3.87
0.9,Good,H,VVS1,64.3,59.0,4381,6.04,6.09,3.9
0.9,Good,G,VVS1,64.0,55.0,4382,6.05,6.02,3.86
0.9,Good,D,SI2,62.2,63.0,4382,6.14,6.23,3.85
1.0,Good,F,SI2,60.2,65.0,4386,6.38,6.41,3.85
1.0,Good,H,SI1,62.7,60.0,4389,6.24,6.3,3.93
1.0,Good,H,SI1,63.4,56.0,4389,6.34,6.37,4.03
1.0,Good,H,SI1,63.9,56.0,4389,6.28,6.31,4.02
1.0,Good,H,SI1,61.2,62.0,4389,6.32,6.36,3.88
1.08,Good,F,SI2,58.0,61.0,4391,6.72,6.77,3.91
1.0,Good,E,SI2,61.0,61.0,4394,6.37,6.44,3.91
1.16,Good,F,SI2,63.7,63.0,4395,6.55,6.63,4.2
0.9,Good,G,VS1,61.0,62.0,4395,6.16,6.24,3.78
1.01,Good,G,SI2,59.3,62.0,4397,6.51,6.58,3.88
1.02,Good,E,SI2,63.3,59.0,4398,6.32,6.42,4.03
1.01,Good,E,SI1,64.1,59.0,4399,6.31,6.35,4.06
1.01,Good,E,SI1,64.1,62.0,4399,6.19,6.26,3.99
1.01,Good,E,SI1,59.3,64.0,4399,6.47,6.49,3.84
1.0,Good,E,SI2,63.5,54.0,4400,6.35,6.41,4.05
0.31,Good,F,VS2,63.7,59.0,583,4.26,4.31,2.73
0.31,Good,F,VS2,63.6,54.0,583,4.28,4.33,2.74
0.35,Good,F,SI1,63.6,54.0,583,4.51,4.52,2.87
0.35,Good,F,SI1,63.1,56.0,583,4.46,4.51,2.83
0.37,Good,H,VS2,63.1,55.0,584,4.59,4.63,2.91
0.37,Good,H,VS2,63.7,55.0,584,4.54,4.56,2.9
0.9,Good,G,VS1,63.9,60.0,4401,6.14,6.09,3.91
0.92,Good,F,VS2,63.1,57.0,4404,6.11,6.16,3.87
1.0,Good,H,SI1,61.6,61.0,4405,6.29,6.35,3.89
0.93,Good,G,SI1,58.8,61.0,4405,6.36,6.39,3.75
0.92,Good,E,VS2,58.9,57.0,4406,6.35,6.38,3.75
1.13,Good,D,SI2,60.7,64.0,4406,6.68,6.63,4.0
0.7,Good,D,VVS1,61.0,61.0,4407,5.69,5.72,3.48
0.9,Good,H,VS1,62.4,55.0,4409,6.09,6.16,3.82
1.01,Good,E,SI2,56.7,61.0,4413,6.68,6.7,3.79
1.02,Good,E,SI2,64.2,59.0,4414,6.26,6.2,4.0
1.03,Good,F,SI2,59.0,59.0,4414,6.55,6.6,3.88
1.01,Good,F,SI2,63.2,59.0,4416,6.35,6.38,4.02
1.01,Good,F,SI2,63.9,54.0,4416,6.33,6.44,4.08
1.0,Good,G,SI1,62.2,62.0,4416,6.34,6.39,3.96
0.9,Good,D,SI1,61.9,62.0,4419,6.15,6.17,3.81
1.35,Good,I,SI2,57.9,60.0,4423,7.33,7.29,4.23
0.93,Good,G,VS1,63.8,59.0,4425,6.21,6.15,3.94
1.04,Good,F,SI2,63.1,60.0,4427,6.35,6.42,4.03
1.0,Good,D,SI2,58.1,65.0,4427,6.54,6.48,3.78
1.0,Good,G,SI1,64.3,58.0,4427,6.25,6.22,4.01
0.9,Good,F,VS2,63.3,57.0,4432,6.11,6.15,3.88
1.01,Good,H,SI1,63.1,60.0,4432,6.37,6.41,4.03
1.0,Good,E,SI1,63.1,64.0,4435,6.31,6.25,3.96
1.01,Good,E,SI2,60.7,62.0,4436,6.43,6.49,3.92
1.15,Good,F,SI2,63.8,57.0,4437,6.65,6.6,4.23
1.01,Good,E,SI2,63.9,55.0,4440,6.38,6.33,4.08
1.03,Good,D,SI1,64.3,58.0,4441,6.31,6.28,4.05
1.03,Good,D,SI1,64.3,58.0,4441,6.31,6.28,4.05
1.02,Good,E,SI1,63.7,62.0,4443,6.31,6.4,4.05
1.02,Good,E,SI1,63.1,57.0,4443,6.37,6.43,4.04
0.8,Good,E,VS1,60.2,54.0,4444,6.04,6.01,3.63
1.0,Good,I,VVS1,56.5,62.0,4445,6.58,6.55,3.71
1.07,Good,F,SI2,61.3,65.0,4446,6.59,6.41,4.0
0.93,Good,G,SI1,63.8,58.0,4452,6.09,6.14,3.9
1.0,Good,F,SI1,64.0,57.0,4452,6.33,6.29,4.04
1.07,Good,E,SI2,60.0,62.0,4453,6.57,6.62,3.96
1.11,Good,H,SI2,63.5,60.3,4456,6.49,6.58,4.15
0.96,Good,H,VS1,63.9,54.0,4456,6.27,6.22,3.99
1.01,Good,D,SI2,63.5,61.0,4457,6.33,6.37,4.03
1.1,Good,G,SI2,60.5,61.0,4457,6.69,6.74,4.06
1.02,Good,D,SI2,64.1,58.0,4459,6.25,6.32,4.03
0.9,Good,G,VS1,63.6,58.0,4460,6.12,6.09,3.88
0.9,Good,G,VS1,63.7,56.0,4460,6.15,6.07,3.89
0.31,Good,I,VS1,63.9,55.0,586,4.3,4.28,2.74
0.31,Good,H,VS2,63.8,56.0,586,4.33,4.29,2.75
0.27,Good,E,VVS1,63.9,57.0,586,4.07,4.1,2.61
0.9,Good,E,SI1,63.9,55.0,4463,6.08,6.13,3.9
0.9,Good,E,SI1,63.9,57.0,4463,6.05,6.1,3.88
0.91,Good,G,VVS2,64.1,58.0,4464,6.1,6.06,3.9
1.2,Good,J,VS2,63.7,58.0,4466,6.61,6.68,4.23
0.9,Good,F,VS2,62.6,57.0,4466,6.07,6.19,3.84
1.0,Good,G,SI1,62.5,62.0,4466,6.32,6.36,3.96
1.01,Good,D,VS2,64.1,57.0,4466,6.32,6.22,4.02
1.01,Good,D,SI2,64.6,59.0,4468,6.23,6.3,4.05
1.01,Good,D,SI2,65.1,57.0,4468,6.27,6.32,4.1
1.0,Good,H,SI1,57.9,54.0,4469,6.68,6.62,3.85
0.9,Good,D,SI1,58.5,63.0,4469,6.21,6.3,3.66
1.0,Good,H,SI1,63.9,56.0,4469,6.31,6.28,4.02
1.0,Good,E,SI1,63.8,55.0,4474,6.34,6.31,4.03
1.01,Good,H,SI1,60.5,56.0,4475,6.43,6.49,3.91
1.2,Good,I,SI2,64.1,57.0,4476,6.7,6.62,4.27
1.02,Good,H,SI1,63.9,55.0,4476,6.37,6.4,4.08
1.16,Good,F,SI2,63.7,63.0,4476,6.63,6.55,4.2
1.02,Good,E,SI2,64.3,58.0,4478,6.36,6.26,4.06
1.02,Good,I,VS1,63.7,58.0,4478,6.33,6.26,4.01
1.01,Good,F,SI1,63.3,58.0,4479,6.31,6.4,4.02
1.01,Good,E,SI2,63.2,59.0,4479,6.34,6.38,4.02
0.9,Good,G,VS1,63.9,60.0,4479,6.09,6.14,3.91
1.01,Good,E,SI1,64.1,62.0,4480,6.26,6.19,3.99
1.01,Good,E,SI1,64.1,59.0,4480,6.35,6.31,4.06
1.01,Good,E,SI1,59.3,64.0,4480,6.49,6.47,3.84
0.9,Good,G,VVS2,62.6,63.0,4485,6.1,6.14,3.83
1.06,Good,F,SI1,57.0,64.0,4488,6.8,6.71,3.85
1.01,Good,H,SI1,57.1,58.0,4488,6.6,6.64,3.78
1.01,Good,H,VS2,64.3,58.0,4489,6.27,6.2,4.01
1.54,Good,J,I1,61.7,60.0,4492,7.26,7.32,4.5
0.9,Good,F,VS2,62.7,59.0,4493,6.1,6.14,3.84
1.0,Good,G,SI2,61.7,63.0,4493,6.36,6.37,3.93
1.0,Good,E,SI2,63.3,58.0,4496,6.32,6.35,4.01
1.0,Good,I,SI1,61.0,60.0,4496,6.36,6.39,3.89
1.01,Good,H,SI1,62.9,57.0,4496,6.27,6.36,3.97
1.1,Good,I,SI1,63.7,59.0,4497,6.56,6.5,4.16
1.19,Good,J,SI1,59.8,64.0,4498,6.94,6.9,4.14
1.0,Good,I,VS1,63.9,56.0,4499,6.18,6.37,4.01
1.14,Good,G,SI2,63.7,58.0,4501,6.62,6.54,4.19
0.91,Good,F,VS1,63.1,59.0,4502,6.14,6.19,3.89
0.93,Good,G,VS1,63.8,59.0,4503,6.15,6.21,3.94
1.0,Good,F,SI1,63.6,62.0,4504,6.24,6.3,3.99
1.0,Good,F,SI1,62.5,57.0,4504,6.28,6.39,3.96
1.01,Good,G,SI1,63.8,56.0,4504,6.32,6.37,4.05
1.01,Good,E,SI2,58.5,61.0,4506,6.51,6.55,3.82
0.9,Good,F,VS1,63.3,59.0,4508,6.03,6.07,3.83
1.0,Good,H,SI1,61.0,61.0,4510,6.36,6.42,3.9
0.91,Good,E,SI1,63.5,57.0,4512,6.11,6.14,3.89
0.91,Good,E,SI1,63.1,58.0,4512,6.12,6.17,3.88
0.4,Good,E,SI2,61.2,61.0,588,4.71,4.74,2.89
0.35,Good,E,SI2,64.0,55.0,588,4.49,4.45,2.86
1.28,Good,H,SI2,63.8,55.0,4516,6.84,6.79,4.35
1.06,Good,J,VS2,63.5,60.1,4517,6.43,6.51,4.11
1.02,Good,H,SI2,60.3,63.0,4517,6.45,6.49,3.9
1.0,Good,D,SI2,62.8,61.0,4520,6.31,6.36,3.98
1.02,Good,H,SI2,61.4,60.0,4521,6.44,6.49,3.97
1.11,Good,H,SI1,64.2,58.0,4523,6.47,6.53,4.17
0.91,Good,E,SI1,60.2,60.0,4523,6.17,6.26,3.74
1.0,Good,G,SI1,62.5,65.0,4528,6.24,6.31,3.92
1.0,Good,G,SI1,61.6,62.0,4528,6.37,6.45,3.95
1.05,Good,I,VS2,63.1,58.0,4529,6.42,6.47,4.07
1.11,Good,E,SI2,58.3,60.0,4532,6.76,6.83,3.96
0.96,Good,H,VS1,63.9,54.0,4535,6.22,6.27,3.99
1.0,Good,E,SI1,63.5,62.0,4535,6.27,6.4,4.02
1.01,Good,G,SI1,63.5,64.0,4538,6.41,6.28,4.03
0.9,Good,G,VS1,63.6,58.0,4540,6.09,6.12,3.88
0.9,Good,G,VS1,63.7,56.0,4540,6.07,6.15,3.89
1.0,Good,D,SI2,64.5,59.0,4541,6.25,6.31,4.05
1.27,Good,J,SI2,66.0,59.0,4542,6.71,6.75,4.44
0.91,Good,G,VVS2,64.1,58.0,4543,6.06,6.1,3.9
1.0,Good,D,SI2,62.2,61.0,4543,6.3,6.36,3.94
1.0,Good,G,SI1,63.3,60.0,4543,6.24,6.33,3.98
1.01,Good,E,SI1,63.5,58.0,4546,6.28,6.35,4.01
0.9,Good,G,VS2,60.4,61.0,4547,6.23,6.32,3.79
1.2,Good,J,VS2,63.7,58.0,4548,6.68,6.61,4.23
1.01,Good,F,SI1,63.5,57.0,4549,6.29,6.33,4.01
1.05,Good,I,VS2,64.3,55.0,4550,6.46,6.42,4.14
1.27,Good,H,SI2,63.6,58.0,4552,6.82,6.74,4.31
1.02,Good,H,SI1,63.9,55.0,4558,6.4,6.37,4.08
1.02,Good,D,SI1,64.3,54.0,4558,6.32,6.27,4.05
1.01,Good,H,SI1,63.3,58.0,4559,6.37,6.4,4.04
1.01,Good,H,SI1,63.4,58.0,4559,6.34,6.38,4.03
1.01,Good,H,SI1,60.3,64.0,4559,6.5,6.53,3.93
1.21,Good,J,SI2,60.4,56.0,4559,6.84,6.93,4.16
1.05,Good,D,SI2,60.0,63.0,4560,6.59,6.64,3.97
1.01,Good,E,SI1,64.5,56.0,4563,6.24,6.29,4.04
1.01,Good,E,SI2,60.2,60.0,4566,6.37,6.42,3.85
0.91,Good,H,VS1,57.8,61.0,4566,6.4,6.36,3.69
1.0,Good,H,SI1,61.5,64.0,4568,6.38,6.41,3.93
1.0,Good,H,VS2,62.7,54.0,4569,6.26,6.31,3.94
1.0,Good,E,SI1,63.9,57.0,4573,6.31,6.34,4.04
1.32,Good,J,SI1,63.5,57.0,4573,6.95,6.98,4.42
1.01,Good,H,SI1,62.9,55.0,4574,6.35,6.41,4.01
0.9,Good,F,VS1,63.5,57.0,4580,6.06,6.09,3.86
0.9,Good,E,VS2,63.1,58.0,4580,6.11,6.15,3.87
1.0,Good,I,VS1,63.9,56.0,4581,6.37,6.18,4.01
1.03,Good,J,VS1,60.1,62.4,4582,6.43,6.49,3.88
1.0,Good,F,SI1,63.6,62.0,4586,6.3,6.24,3.99
0.32,Good,D,SI1,63.1,57.0,589,4.37,4.38,2.76
0.32,Good,D,SI1,63.1,56.0,589,4.34,4.38,2.75
0.32,Good,D,SI1,63.7,55.0,589,4.35,4.38,2.78
0.32,Good,D,SI1,63.5,55.0,589,4.31,4.35,2.75
0.32,Good,D,SI1,63.6,56.0,589,4.34,4.37,2.77
0.32,Good,D,SI1,63.3,57.0,589,4.37,4.38,2.77
0.32,Good,D,SI1,63.8,56.0,589,4.33,4.35,2.77
0.32,Good,D,SI1,63.2,54.0,589,4.36,4.38,2.76
1.17,Good,I,SI1,60.0,64.0,4586,6.91,6.83,4.12
1.0,Good,F,SI1,64.1,60.0,4586,6.25,6.19,3.99
1.0,Good,F,SI1,63.8,58.0,4586,6.28,6.22,3.99
1.01,Good,D,SI2,63.9,57.0,4588,6.29,6.36,4.04
1.01,Good,G,SI1,63.6,57.0,4588,6.33,6.37,4.04
1.01,Good,G,SI1,63.5,60.0,4588,6.3,6.33,4.01
1.01,Good,G,SI1,63.4,58.0,4588,6.28,6.33,4.0
1.01,Good,G,SI1,63.9,57.0,4588,6.3,6.37,4.05
1.0,Good,H,SI2,57.9,62.0,4592,6.53,6.49,3.77
1.0,Good,H,VVS2,59.5,64.0,4592,6.44,6.41,3.82
1.02,Good,F,SI1,63.5,57.0,4594,6.35,6.4,4.05
1.0,Good,H,SI1,63.8,53.0,4596,6.39,6.27,4.04
1.38,Good,J,SI2,63.7,58.0,4598,7.06,7.01,4.48
0.9,Good,D,VS2,63.5,61.0,4601,6.09,6.16,3.89
1.07,Good,J,VS2,61.7,57.7,4602,6.55,6.58,4.05
1.02,Good,H,SI1,63.5,58.0,4604,6.36,6.39,4.05
1.01,Good,D,SI2,64.5,58.0,4606,6.18,6.26,4.01
1.11,Good,H,SI1,64.2,58.0,4606,6.53,6.47,4.17
1.05,Good,H,SI1,63.1,60.0,4608,6.42,6.49,4.07
1.0,Good,F,SI1,58.1,64.0,4608,6.56,6.6,3.82
1.01,Good,E,SI1,64.7,57.0,4608,6.22,6.29,4.05
1.01,Good,H,SI1,63.7,56.0,4610,6.34,6.33,4.08
0.93,Good,E,SI1,63.1,57.0,4611,6.17,6.19,3.9
0.91,Good,E,SI1,63.6,57.0,4611,6.13,6.1,3.89
1.22,Good,J,SI1,63.8,57.0,4612,6.77,6.72,4.3
1.01,Good,H,SI1,59.4,60.0,4616,6.49,6.54,3.87
0.9,Good,F,VS2,64.3,57.0,4617,6.07,6.09,3.91
1.01,Good,F,SI1,62.4,59.0,4619,6.3,6.42,3.97
1.01,Good,E,SI1,63.2,59.0,4619,6.25,6.28,3.96
1.5,Good,I,I1,62.6,63.0,4620,7.19,7.25,4.52
1.0,Good,D,SI2,63.3,56.0,4620,6.35,6.38,4.03
1.0,Good,E,SI2,63.5,56.0,4620,6.31,6.38,4.03
1.0,Good,I,VS1,59.6,61.0,4624,6.48,6.53,3.88
1.01,Good,F,SI1,57.4,57.0,4632,6.52,6.48,3.73
1.02,Good,D,SI2,63.4,59.0,4633,6.37,6.41,4.05
1.0,Good,J,VVS1,63.5,59.0,4633,6.29,6.34,4.01
1.2,Good,J,VS2,64.3,56.0,4637,6.65,6.57,4.25
1.0,Good,H,VS2,63.6,61.0,4637,6.21,6.25,3.96
1.17,Good,D,SI2,57.8,62.0,4639,6.97,6.91,4.01
1.01,Good,G,SI1,62.8,58.0,4641,6.36,6.29,3.97
1.01,Good,H,SI1,60.3,64.0,4642,6.53,6.5,3.93
1.0,Good,E,SI1,63.9,55.0,4646,6.28,6.34,4.03
0.32,Good,D,SI1,63.3,57.0,589,4.36,4.39,2.77
0.4,Good,J,VS1,63.5,56.0,589,4.69,4.7,2.98
0.34,Good,F,VS2,64.3,53.0,589,4.44,4.48,2.87
0.9,Good,F,VS2,60.0,58.0,4655,6.21,6.26,3.74
1.08,Good,E,SI2,63.7,57.0,4656,6.49,6.54,4.15
1.2,Good,J,SI2,63.3,54.4,4659,6.72,6.78,4.27
1.01,Good,E,SI2,63.7,58.0,4666,6.32,6.36,4.04
0.9,Good,G,VVS2,62.6,58.0,4668,6.1,6.13,3.83
1.21,Good,F,SI2,63.7,64.0,4669,6.73,6.63,4.25
1.03,Good,D,SI2,59.3,58.0,4671,6.57,6.61,3.91
1.01,Good,G,SI1,60.7,59.0,4672,6.35,6.4,3.87
1.01,Good,G,SI1,63.9,57.0,4672,6.37,6.3,4.05
1.01,Good,G,SI1,63.6,57.0,4672,6.37,6.33,4.04
1.01,Good,D,SI2,63.9,57.0,4672,6.36,6.29,4.04
1.1,Good,F,SI2,60.5,61.0,4674,6.61,6.67,4.02
1.18,Good,G,SI1,64.2,62.0,4678,6.6,6.51,4.25
1.02,Good,F,SI1,63.7,61.0,4678,6.27,6.23,3.98
1.03,Good,G,SI1,63.2,58.0,4679,6.38,6.43,4.05
1.0,Good,F,SI1,60.1,65.0,4679,6.4,6.44,3.86
1.28,Good,G,SI2,63.6,57.0,4679,6.78,6.73,4.29
0.9,Good,D,VS2,65.8,58.0,4682,5.99,6.01,3.95
1.09,Good,D,SI2,63.8,60.0,4682,6.57,6.49,4.16
0.9,Good,H,VS2,58.2,59.0,4685,6.36,6.33,3.69
1.01,Good,E,SI2,58.7,63.0,4685,6.52,6.6,3.85
1.01,Good,E,SI1,63.3,57.0,4692,6.33,6.37,4.02
0.96,Good,D,SI1,61.0,61.0,4693,6.29,6.33,3.85
1.09,Good,F,SI2,60.3,61.0,4698,6.64,6.69,4.02
1.09,Good,H,SI1,62.4,64.0,4700,6.61,6.51,4.09
1.14,Good,I,SI1,63.5,56.0,4702,6.58,6.62,4.19
1.0,Good,H,SI1,63.7,60.0,4702,6.3,6.33,4.02
1.2,Good,H,SI2,64.1,57.0,4704,6.68,6.65,4.27
1.03,Good,H,SI1,59.3,56.0,4705,6.57,6.66,3.92
0.3,Good,D,SI2,60.8,65.0,414,4.26,4.29,2.6
0.29,Good,F,VS1,62.1,56.0,415,4.24,4.26,2.64
0.33,Good,H,SI2,63.5,57.0,416,4.36,4.39,2.78
0.3,Good,G,SI1,63.2,55.0,417,4.26,4.29,2.7
0.34,Good,F,SI2,63.9,56.0,417,4.4,4.43,2.82
0.35,Good,F,SI2,63.8,56.0,591,4.48,4.45,2.85
0.32,Good,H,SI1,63.7,55.0,591,4.33,4.3,2.75
0.4,Good,J,VS2,64.0,57.0,591,4.67,4.7,3.0
1.07,Good,D,SI2,61.0,62.0,4710,6.6,6.68,4.05
1.0,Good,F,SI1,63.3,61.0,4712,6.29,6.31,3.99
1.02,Good,E,SI2,63.4,57.0,4712,6.41,6.43,4.07
1.02,Good,E,SI2,63.2,56.0,4712,6.37,6.41,4.04
0.9,Good,F,SI1,63.6,55.0,4712,6.15,6.12,3.9
0.9,Good,D,VS2,57.7,61.0,4717,6.34,6.32,3.65
1.01,Good,D,SI2,63.6,57.0,4719,6.35,6.39,4.05
1.0,Good,H,VS2,63.6,61.0,4722,6.25,6.21,3.96
1.25,Good,I,SI2,63.9,56.0,4725,6.81,6.77,4.34
1.0,Good,D,SI2,61.1,61.0,4727,6.37,6.43,3.91
1.23,Good,J,VS2,63.6,60.0,4727,6.77,6.73,4.29
1.05,Good,F,SI1,57.9,62.0,4729,6.68,6.73,3.88
1.5,Good,G,I1,64.0,61.0,4731,7.15,7.04,0.0
1.0,Good,H,VS1,62.1,64.0,4732,6.4,6.18,3.91
1.0,Good,G,SI1,63.9,60.0,4737,6.22,6.27,3.99
0.9,Good,D,VS2,62.6,62.0,4739,6.11,6.15,3.84
1.08,Good,E,SI2,63.7,57.0,4742,6.54,6.49,4.15
1.01,Good,E,SI1,62.6,61.0,4743,6.38,6.43,4.01
0.91,Good,G,VS1,64.1,60.0,4744,6.11,6.06,3.9
1.01,Good,H,SI1,63.4,59.0,4749,6.28,6.34,4.0
1.01,Good,H,SI1,63.1,59.0,4749,6.32,6.36,4.0
1.01,Good,H,SI1,63.7,60.0,4749,6.3,6.35,4.03
1.01,Good,E,SI2,63.7,58.0,4751,6.36,6.32,4.04
1.2,Good,I,SI1,63.1,58.0,4752,6.66,6.72,4.22
1.0,Good,G,SI1,57.2,59.0,4758,6.66,6.62,3.8
1.01,Good,F,SI1,63.5,59.0,4759,6.3,6.39,4.03
1.0,Good,I,VS2,61.7,60.2,4761,6.29,6.35,3.9
0.9,Good,H,VVS1,63.8,59.0,4763,6.13,6.09,3.9
1.12,Good,I,VS2,63.8,55.0,4766,6.57,6.63,4.21
1.01,Good,E,SI1,64.3,59.0,4766,6.31,6.34,4.07
1.09,Good,F,SI2,63.2,58.0,4766,6.49,6.54,4.12
0.9,Good,E,VS2,63.7,54.0,4770,6.13,6.15,3.91
0.9,Good,F,VS1,62.8,57.0,4770,6.04,6.1,3.81
0.9,Good,F,VS2,62.8,58.0,4778,6.04,6.09,3.81
0.32,Good,F,SI1,63.8,59.0,593,4.33,4.29,2.75
0.31,Good,D,SI2,63.7,58.0,593,4.3,4.27,2.73
0.31,Good,G,SI1,63.6,57.0,593,4.33,4.29,2.74
1.01,Good,G,SI1,63.3,59.0,4781,6.24,6.31,3.97
1.22,Good,H,SI2,61.5,64.0,4782,6.93,6.87,4.25
1.09,Good,H,SI1,63.2,57.0,4784,6.54,6.57,4.14
1.0,Good,D,SI1,65.1,54.0,4786,6.23,6.27,4.07
1.0,Good,H,SI1,57.5,62.0,4788,6.51,6.47,3.73
1.0,Good,H,SI1,63.7,60.0,4788,6.33,6.3,4.02
0.94,Good,D,SI1,63.6,56.0,4790,6.25,6.2,3.96
1.02,Good,H,SI1,63.4,57.0,4796,6.36,6.42,4.05
1.01,Good,D,SI2,63.6,57.0,4805,6.39,6.35,4.05
1.0,Good,G,VS1,63.7,60.0,4805,6.38,6.31,4.04
1.01,Good,D,SI2,63.6,56.0,4805,6.38,6.33,4.04
1.01,Good,E,SI2,58.5,61.0,4807,6.51,6.61,3.84
1.01,Good,F,SI1,61.6,63.0,4816,6.42,6.47,3.97
1.11,Good,I,VS1,59.2,64.0,4817,6.8,6.77,4.02
1.03,Good,I,VS2,60.0,62.0,4819,6.51,6.55,3.92
1.01,Good,D,SI1,64.1,60.0,4821,6.27,6.3,4.03
0.91,Good,F,VS1,63.5,56.0,4823,6.14,6.18,3.91
0.91,Good,E,VS2,56.3,64.0,4823,6.37,6.42,3.6
1.21,Good,J,SI2,61.1,60.8,4824,6.83,6.89,4.18
1.0,Good,G,SI1,63.9,60.0,4824,6.27,6.22,3.99
1.17,Good,H,SI2,63.8,58.0,4826,6.57,6.73,4.24
1.04,Good,F,SI1,63.1,57.0,4828,6.36,6.41,4.03
1.2,Good,G,SI1,63.5,60.0,4828,6.68,6.74,4.26
1.07,Good,H,SI1,58.1,60.0,4832,6.72,6.78,3.92
1.01,Good,H,SI1,63.7,60.0,4836,6.35,6.3,4.03
1.0,Good,G,VS2,56.7,62.0,4838,6.64,6.59,3.75
1.01,Good,H,VS2,64.2,55.0,4839,6.38,6.34,4.08
1.03,Good,H,SI1,63.3,57.0,4843,6.39,6.41,4.05
1.0,Good,F,SI1,63.8,57.0,4844,6.21,6.29,3.99
1.0,Good,F,SI1,64.9,57.0,4844,6.25,6.32,4.08
1.05,Good,H,SI1,59.2,60.0,4845,6.59,6.62,3.91
1.2,Good,G,SI2,63.1,57.0,4847,6.73,6.77,4.26
0.9,Good,H,VVS1,63.8,59.0,4847,6.09,6.13,3.9
0.31,Good,D,SI2,63.7,55.0,593,4.35,4.32,2.76
0.31,Good,D,SI2,63.6,54.0,593,4.34,4.31,2.75
0.31,Good,D,SI2,63.9,57.0,593,4.33,4.28,2.75
1.0,Good,F,SI1,63.6,58.0,4851,6.27,6.31,4.0
1.0,Good,F,SI1,63.4,61.0,4851,6.29,6.35,4.01
1.01,Good,E,SI1,64.3,59.0,4853,6.34,6.31,4.07
1.12,Good,I,VS2,63.8,55.0,4853,6.63,6.57,4.21
1.01,Good,E,SI1,60.9,64.0,4853,6.29,6.22,3.81
1.0,Good,G,SI1,61.9,61.0,4859,6.36,6.4,3.95
1.07,Good,G,SI1,63.1,59.0,4861,6.45,6.49,4.08
1.24,Good,G,SI2,63.7,60.0,4861,6.77,6.7,4.3
1.0,Good,H,VS2,63.7,59.0,4861,6.3,6.26,4.0
1.31,Good,G,SI2,63.8,56.0,4864,7.03,6.89,4.44
1.01,Good,H,SI2,63.0,61.0,4865,6.32,6.29,3.97
1.23,Good,J,SI1,63.1,57.6,4870,6.74,6.8,4.27
1.11,Good,D,SI2,60.1,63.0,4877,6.68,6.7,4.02
1.28,Good,J,SI1,63.4,59.0,4878,6.84,6.89,4.35
1.05,Good,E,SI1,64.2,61.0,4878,6.33,6.41,4.09
1.0,Good,G,SI1,64.4,54.0,4882,6.29,6.32,4.06
1.06,Good,I,VS1,58.8,62.0,4887,6.65,6.72,3.93
0.9,Good,F,VS1,62.8,60.0,4898,6.11,6.15,3.85
1.01,Good,F,SI1,63.3,59.0,4899,6.38,6.42,4.05
1.01,Good,F,SI1,63.6,58.0,4899,6.31,6.37,4.03
