carat,cut,color,clarity,depth,table,price,x,y,z
1.06,Very Good,F,SI2,61.8,56.4,5258,6.51,6.56,4.04
0.91,Very Good,E,VS1,61.9,59.0,5259,6.17,6.23,3.84
1.01,Very Good,H,VS2,63.2,58.0,5260,6.34,6.26,3.98
1.01,Very Good,H,VS2,63.1,59.0,5260,6.34,6.3,3.99
1.07,Very Good,H,VS2,62.7,57.0,5264,6.48,6.53,4.08
1.04,Very Good,D,SI2,62.9,58.0,5265,6.41,6.47,4.05
1.03,Very Good,H,VS2,62.0,58.0,5266,6.45,6.51,4.02
1.21,Very Good,J,VS1,60.9,60.0,5267,6.87,6.9,4.19
1.15,Very Good,H,SI1,62.4,57.0,5270,6.68,6.71,4.18
1.02,Very Good,E,SI1,63.2,61.0,5278,6.37,6.31,4.01
0.9,Very Good,F,VS1,62.5,58.0,5279,6.12,6.17,3.84
1.13,Very Good,G,SI1,60.9,60.0,5280,6.67,6.76,4.09
1.2,Very Good,H,SI2,62.1,59.0,5280,6.75,6.8,4.21
1.2,Very Good,H,SI2,62.0,58.0,5280,6.76,6.91,4.24
1.2,Very Good,I,SI1,62.6,58.2,5280,6.71,6.74,4.21
1.04,Very Good,H,SI1,62.0,58.0,5285,6.42,6.48,4.0
1.08,Very Good,H,SI1,63.4,57.0,5286,6.54,6.51,4.14
1.02,Very Good,F,SI1,60.9,57.0,5287,6.52,6.56,3.98
1.0,Very Good,H,SI1,60.9,58.0,5287,6.43,6.46,3.93
1.21,Very Good,F,SI2,61.5,61.0,5290,6.77,6.82,4.18
1.21,Very Good,F,SI2,62.7,57.0,5290,6.74,6.81,4.25
1.04,Very Good,F,SI1,60.1,62.0,5290,6.54,6.6,3.95
1.02,Very Good,G,SI1,61.3,56.0,5291,6.43,6.53,3.97
1.05,Very Good,H,VS2,63.2,58.0,5292,6.46,6.39,4.06
1.06,Very Good,I,VS1,58.5,58.3,5293,6.66,6.79,3.94
1.06,Very Good,D,SI2,60.1,58.0,5293,6.6,6.64,3.98
1.01,Very Good,G,VS2,63.1,55.0,5294,6.38,6.36,4.02
1.01,Very Good,G,VS1,63.1,59.0,5294,6.32,6.23,3.96
1.02,Very Good,F,SI1,62.8,55.0,5301,6.4,6.43,4.03
1.02,Very Good,I,VS1,62.2,60.0,5302,6.4,6.43,3.99
0.91,Very Good,F,VS1,62.4,59.0,5302,6.15,6.16,3.84
1.07,Very Good,E,SI2,61.7,58.0,5304,6.54,6.56,4.04
1.01,Very Good,H,VS1,64.0,54.0,5305,6.3,6.38,4.06
0.9,Very Good,E,VS2,62.5,58.0,5305,6.14,6.18,3.85
1.09,Very Good,G,SI1,60.2,60.0,5305,6.66,6.7,4.02
1.21,Very Good,G,SI2,62.7,59.0,5308,6.66,6.74,4.2
0.26,Very Good,E,VVS2,61.7,60.0,599,4.11,4.12,2.54
0.38,Very Good,G,SI1,57.5,60.0,599,4.83,4.88,2.79
0.26,Very Good,E,VVS1,62.9,58.0,599,4.06,4.08,2.56
0.29,Very Good,D,VVS2,59.1,61.0,600,4.33,4.37,2.57
1.03,Very Good,D,SI1,60.5,61.0,5313,6.43,6.47,3.9
1.1,Very Good,D,SI2,61.1,58.0,5320,6.61,6.69,4.06
1.0,Very Good,D,SI1,63.2,59.0,5320,6.29,6.4,4.01
1.2,Very Good,G,SI2,62.9,54.0,5321,6.76,6.79,4.26
1.0,Very Good,E,SI1,59.4,63.0,5322,6.47,6.42,3.83
1.2,Very Good,I,VS1,63.1,58.0,5322,6.7,6.62,4.2
1.21,Very Good,H,SI2,62.6,61.0,5324,6.7,6.75,4.21
1.21,Very Good,I,SI1,62.1,56.0,5324,6.76,6.92,4.25
0.9,Very Good,F,VS1,61.2,56.0,5324,6.18,6.23,3.8
1.33,Very Good,J,SI1,64.0,53.0,5327,6.93,7.01,4.46
1.06,Very Good,E,SI1,59.6,57.0,5328,6.62,6.67,3.96
1.22,Very Good,F,SI1,63.5,56.0,5329,6.79,6.75,4.3
1.27,Very Good,F,SI2,61.0,61.0,5330,6.95,7.01,4.26
0.9,Very Good,D,VS1,60.3,58.0,5331,6.23,6.28,3.77
1.02,Very Good,H,VS2,60.2,62.0,5335,6.46,6.54,3.91
1.11,Very Good,H,SI1,62.5,58.0,5335,6.61,6.64,4.14
1.34,Very Good,J,SI2,62.7,56.0,5335,7.05,7.08,4.43
1.01,Very Good,E,SI1,62.3,56.0,5339,6.36,6.42,3.98
1.01,Very Good,E,SI1,61.1,57.0,5339,6.43,6.46,3.94
1.01,Very Good,E,SI2,60.2,60.0,5340,6.46,6.5,3.9
1.0,Very Good,D,SI1,62.3,59.0,5342,6.26,6.29,3.91
0.91,Very Good,D,SI1,62.0,59.0,5342,6.19,6.16,3.83
1.21,Very Good,I,SI1,62.8,57.0,5346,6.73,6.8,4.25
1.0,Very Good,E,SI1,59.6,60.0,5351,6.43,6.48,3.85
1.0,Very Good,E,SI1,61.2,60.0,5351,6.39,6.42,3.92
1.2,Very Good,H,SI2,62.0,58.0,5352,6.73,6.79,4.19
1.2,Very Good,I,SI1,63.8,57.0,5352,6.64,6.72,4.26
1.04,Very Good,G,VS2,61.4,63.0,5353,6.51,6.55,4.01
1.03,Very Good,G,SI1,59.4,60.0,5353,6.61,6.66,3.94
1.12,Very Good,G,SI1,61.1,59.0,5361,6.69,6.73,4.1
1.25,Very Good,H,SI2,62.7,57.0,5362,6.82,6.86,4.29
1.21,Very Good,G,SI2,59.3,59.0,5364,6.97,7.0,4.14
1.14,Very Good,H,SI1,62.9,59.0,5367,6.62,6.64,4.17
1.07,Very Good,H,SI1,60.4,58.0,5367,6.67,6.73,4.05
1.13,Very Good,J,VS1,62.1,59.0,5370,6.64,6.71,4.14
1.05,Very Good,H,VS2,59.0,59.0,5370,6.68,6.71,3.95
1.27,Very Good,I,SI2,59.7,57.0,5371,6.99,7.04,4.19
1.01,Very Good,E,SI1,61.5,60.0,5372,6.39,6.42,3.94
1.16,Very Good,G,SI1,60.5,60.0,5372,6.86,6.77,4.12
1.2,Very Good,D,SI2,63.1,57.0,5373,6.68,6.75,4.24
1.12,Very Good,F,SI1,61.4,63.0,5374,6.7,6.68,4.11
1.12,Very Good,H,SI2,61.7,59.0,5375,6.67,6.71,4.13
1.08,Very Good,H,SI1,61.8,53.0,5375,6.62,6.63,4.09
1.2,Very Good,J,VS1,63.1,59.0,5376,6.75,6.65,4.23
1.04,Very Good,E,SI1,63.5,56.0,5381,6.41,6.37,4.06
1.31,Very Good,J,SI1,62.5,55.0,5382,6.97,7.05,4.38
1.02,Very Good,H,VS2,62.4,57.0,5383,6.43,6.35,3.99
1.01,Very Good,F,SI1,61.9,58.0,5383,6.41,6.44,3.98
1.11,Very Good,F,SI1,60.1,61.0,5384,6.64,6.74,4.06
1.0,Very Good,G,VS2,60.0,55.0,5385,6.41,6.52,3.88
1.01,Very Good,D,SI1,60.8,57.0,5386,6.58,6.54,3.99
0.9,Very Good,E,SI1,61.4,56.0,5387,6.19,6.23,3.81
1.21,Very Good,I,VS2,63.4,57.0,5387,6.79,6.72,4.28
1.0,Very Good,D,SI1,62.1,58.0,5390,6.34,6.45,3.97
1.0,Very Good,D,SI1,62.1,61.0,5390,6.3,6.32,3.92
1.0,Very Good,D,SI1,61.3,54.0,5390,6.37,6.39,3.91
1.19,Very Good,J,SI1,60.0,57.0,5390,6.93,6.89,4.15
1.02,Very Good,H,VS2,60.6,60.0,5393,6.55,6.48,3.95
1.01,Very Good,H,VS2,61.6,57.0,5393,6.41,6.44,3.96
1.03,Very Good,E,SI2,61.7,54.9,5393,6.46,6.52,4.01
1.03,Very Good,D,SI1,61.8,57.0,5393,6.49,6.53,4.02
1.01,Very Good,D,SI1,59.8,56.0,5394,6.57,6.6,3.94
1.0,Very Good,E,SI1,63.2,57.0,5396,6.39,6.36,4.03
1.22,Very Good,E,SI1,63.4,56.0,5397,6.79,6.76,4.29
1.02,Very Good,F,SI1,63.2,59.0,5398,6.38,6.35,4.02
1.05,Very Good,H,SI1,60.5,58.0,5406,6.55,6.6,3.98
1.2,Very Good,H,SI2,60.2,58.0,5408,6.88,6.94,4.16
1.13,Very Good,D,SI2,62.3,60.0,5408,6.59,6.7,4.14
1.2,Very Good,I,SI1,62.2,55.0,5408,6.75,6.92,4.25
1.2,Very Good,I,SI1,60.0,60.0,5408,6.81,6.89,4.11
1.2,Very Good,I,SI1,62.8,57.0,5408,6.7,6.74,4.22
0.3,Very Good,E,VS2,61.6,54.0,600,4.29,4.32,2.65
0.26,Very Good,H,VVS2,63.3,58.0,600,4.08,4.04,2.57
0.23,Very Good,F,VVS2,58.1,63.0,600,4.08,4.04,2.36
0.38,Very Good,F,SI2,61.0,61.0,600,4.61,4.67,2.83
0.36,Very Good,F,SI1,60.3,58.0,600,4.6,4.65,2.79
0.36,Very Good,F,SI1,61.9,59.0,600,4.51,4.54,2.8
0.26,Very Good,E,VS2,62.8,58.0,601,4.0,4.06,2.53
0.38,Very Good,I,SI1,59.7,62.0,601,4.7,4.74,2.82
1.01,Very Good,E,SI1,59.6,61.0,5411,6.47,6.51,3.87
1.01,Very Good,E,SI1,62.8,57.0,5411,6.35,6.39,4.0
1.0,Very Good,E,SI1,63.7,55.0,5413,6.35,6.4,4.06
1.06,Very Good,H,VS2,60.7,59.0,5415,6.56,6.63,4.0
1.01,Very Good,E,SI1,62.8,59.0,5416,6.41,6.45,4.04
1.01,Very Good,D,SI1,60.7,58.0,5422,6.49,6.45,3.93
0.81,Very Good,D,VVS2,63.9,56.0,5423,5.79,5.91,3.74
1.02,Very Good,E,SI1,60.6,59.0,5424,6.47,6.49,3.93
1.24,Very Good,J,VS1,59.1,62.0,5427,7.06,7.04,4.17
1.02,Very Good,F,SI1,59.4,60.0,5430,6.48,6.59,3.88
1.01,Very Good,H,SI1,62.9,56.0,5433,6.34,6.41,4.01
1.01,Very Good,H,SI1,61.2,60.0,5433,6.41,6.44,3.93
1.06,Very Good,G,SI1,61.3,60.0,5435,6.53,6.55,4.01
1.05,Very Good,G,SI1,60.2,58.0,5438,6.57,6.61,3.97
1.01,Very Good,D,SI1,62.9,59.0,5443,6.39,6.43,4.03
1.01,Very Good,D,SI1,61.6,60.0,5443,6.43,6.47,3.97
1.2,Very Good,H,SI1,63.5,58.0,5443,6.69,6.73,4.26
1.24,Very Good,I,VS1,61.4,63.0,5444,6.89,6.88,4.23
1.06,Very Good,E,SI1,63.7,55.0,5445,6.45,6.49,4.12
1.04,Very Good,H,VS2,60.9,58.0,5447,6.5,6.6,3.99
1.12,Very Good,E,SI1,58.8,61.0,5447,6.74,6.8,3.98
1.11,Very Good,H,VS2,62.4,58.0,5450,6.57,6.69,4.14
1.31,Very Good,J,SI1,62.3,55.0,5450,6.98,7.02,4.36
1.2,Very Good,D,SI2,62.6,57.0,5451,6.74,6.84,4.25
1.18,Very Good,I,VS1,62.2,57.0,5451,6.72,6.76,4.19
1.04,Very Good,G,VS2,61.4,63.0,5451,6.55,6.51,4.01
1.21,Very Good,J,VS1,62.6,57.0,5452,6.71,6.8,4.23
1.21,Very Good,I,SI1,62.9,55.0,5452,6.69,6.76,4.23
0.92,Very Good,E,VS1,60.9,61.0,5453,6.22,6.25,3.8
1.27,Very Good,J,VS2,61.8,60.0,5455,6.9,6.94,4.28
1.03,Very Good,I,VS1,62.9,53.0,5455,6.45,6.5,4.07
1.02,Very Good,H,SI1,61.0,59.0,5455,6.48,6.53,3.97
1.24,Very Good,I,SI1,60.4,58.0,5456,6.95,7.02,4.22
1.06,Very Good,H,VS1,62.2,59.0,5456,6.47,6.52,4.04
1.02,Very Good,E,SI1,63.2,60.0,5456,6.33,6.42,4.03
1.21,Very Good,I,SI1,60.6,56.0,5457,6.89,6.97,4.2
1.14,Very Good,H,SI1,63.1,58.0,5458,6.69,6.6,4.19
1.01,Very Good,E,SI1,60.0,60.0,5461,6.43,6.51,3.88
1.01,Very Good,E,SI1,62.1,56.0,5461,6.43,6.48,4.01
1.29,Very Good,I,SI1,62.2,58.0,5463,6.94,6.99,4.33
1.2,Very Good,G,SI2,60.2,63.0,5474,6.81,6.84,4.11
0.9,Very Good,D,VS2,62.3,56.0,5476,6.14,6.18,3.84
1.2,Very Good,I,SI1,62.6,57.0,5476,6.74,6.77,4.23
1.01,Very Good,E,SI1,64.1,56.0,5479,6.29,6.35,4.05
1.06,Very Good,H,VS2,62.4,56.0,5480,6.49,6.56,4.07
1.05,Very Good,G,SI1,62.0,56.0,5480,6.47,6.55,4.04
1.13,Very Good,F,SI1,60.6,60.0,5481,6.67,6.76,4.07
0.91,Very Good,G,VS2,62.3,59.0,5484,6.13,6.17,3.83
1.24,Very Good,H,SI2,63.2,55.0,5486,6.88,6.83,4.33
1.2,Very Good,I,SI2,63.7,56.0,5490,6.66,6.71,4.26
1.06,Very Good,F,SI1,59.6,60.0,5491,6.61,6.68,3.96
1.06,Very Good,F,SI1,58.8,57.0,5491,6.67,6.76,3.95
1.05,Very Good,E,SI1,62.2,56.0,5494,6.49,6.56,4.06
1.24,Very Good,I,SI2,61.6,59.0,5497,6.87,6.9,4.24
1.01,Very Good,G,SI1,62.9,58.0,5497,6.35,6.4,4.01
1.03,Very Good,D,SI1,62.6,58.0,5498,6.44,6.49,4.05
1.01,Very Good,E,SI1,62.9,60.0,5499,6.35,6.43,4.02
1.01,Very Good,E,SI1,62.8,57.0,5499,6.37,6.41,4.01
1.01,Very Good,E,SI1,62.9,58.0,5499,6.35,6.41,4.01
1.25,Very Good,I,SI1,58.9,58.0,5500,7.04,7.08,4.16
1.02,Very Good,F,SI1,59.8,58.0,5500,6.49,6.55,3.9
0.9,Very Good,H,VS2,62.6,59.0,5502,6.07,6.16,3.83
1.12,Very Good,G,SI2,61.2,58.0,5504,6.65,6.69,4.08
0.9,Very Good,F,VVS2,61.0,63.0,5504,6.13,6.09,3.73
1.0,Very Good,F,VS2,61.9,59.0,5505,6.34,6.38,3.94
1.02,Very Good,E,SI1,63.1,61.0,5508,6.42,6.35,4.03
0.24,Very Good,D,VS2,60.2,59.0,419,4.03,4.04,2.43
0.27,Very Good,D,VS2,63.0,57.0,419,4.06,4.1,2.57
0.24,Very Good,E,VS2,60.1,58.0,419,4.01,4.04,2.42
0.24,Very Good,E,VS2,63.5,53.0,419,3.96,3.98,2.52
0.24,Very Good,E,VS2,62.1,58.0,419,4.0,4.02,2.49
0.24,Very Good,E,VS2,63.1,56.0,419,3.95,3.98,2.5
0.24,Very Good,E,VS2,63.0,58.0,419,3.94,3.97,2.49
0.24,Very Good,E,VS2,61.5,58.0,419,4.02,4.05,2.48
0.24,Very Good,E,VS2,62.1,59.0,419,3.98,4.01,2.48
0.24,Very Good,F,VS2,61.4,58.0,419,3.99,4.05,2.47
0.24,Very Good,F,VS2,62.4,58.0,419,3.98,4.0,2.49
0.24,Very Good,F,VS2,62.9,58.0,419,3.94,4.01,2.5
0.24,Very Good,F,VS2,59.6,58.0,419,4.08,4.11,2.44
0.24,Very Good,F,VS2,61.9,59.0,419,3.98,4.0,2.47
0.24,Very Good,F,VS1,59.9,58.0,419,4.02,4.06,2.42
0.24,Very Good,F,VS1,63.0,58.0,419,3.92,3.95,2.48
0.24,Very Good,F,VS1,62.5,58.0,419,3.95,3.96,2.47
0.24,Very Good,F,VS1,63.0,59.0,419,3.93,3.97,2.49
0.24,Very Good,E,VS1,62.4,59.0,419,3.94,3.98,2.47
0.24,Very Good,E,VS1,59.8,58.0,419,4.02,4.11,2.43
0.24,Very Good,D,VS1,61.4,58.0,419,3.99,4.02,2.46
0.24,Very Good,D,VS1,62.2,58.0,419,3.95,3.99,2.47
0.24,Very Good,D,VS1,62.9,56.0,419,3.96,3.99,2.5
0.26,Very Good,D,VS2,59.6,63.0,420,4.13,4.16,2.47
0.26,Very Good,D,VS1,63.3,57.0,420,4.03,4.06,2.56
0.32,Very Good,F,VS2,59.7,62.0,602,4.38,4.43,2.63
0.32,Very Good,F,VS2,58.8,62.0,602,4.43,4.48,2.62
0.32,Very Good,F,VS2,63.0,57.0,602,4.33,4.37,2.74
0.32,Very Good,G,VS1,61.2,62.0,602,4.41,4.45,2.71
0.32,Very Good,F,VS2,61.2,58.0,602,4.38,4.41,2.69
0.35,Very Good,H,VS1,60.0,57.0,603,4.57,4.6,2.75
0.3,Very Good,E,VS2,62.7,53.0,603,4.32,4.35,2.72
0.3,Very Good,F,VS1,63.1,59.0,603,4.2,4.27,2.67
0.4,Very Good,J,SI1,58.9,59.0,603,4.84,4.87,2.86
1.18,Very Good,H,SI1,60.1,59.0,5508,6.83,6.88,4.11
1.0,Very Good,G,SI1,62.3,62.0,5511,6.34,6.38,3.96
0.9,Very Good,D,VS1,63.4,58.0,5511,6.15,6.09,3.88
1.32,Very Good,J,SI2,61.7,60.0,5513,6.95,7.01,4.31
1.08,Very Good,H,VS2,62.9,59.0,5515,6.47,6.56,4.1
1.08,Very Good,H,SI1,63.2,58.0,5516,6.57,6.49,4.13
1.2,Very Good,G,SI2,61.7,59.0,5518,6.81,6.86,4.22
1.01,Very Good,G,VS2,62.5,60.0,5519,6.31,6.37,3.96
1.06,Very Good,F,SI1,63.4,58.0,5520,6.51,6.42,4.1
1.0,Very Good,F,SI1,63.3,58.0,5521,6.34,6.36,4.02
1.1,Very Good,H,SI1,62.9,57.0,5521,6.54,6.59,4.13
1.0,Very Good,G,SI1,61.0,56.7,5522,6.44,6.47,3.94
1.2,Very Good,I,SI1,62.6,59.0,5522,6.75,6.71,4.21
1.1,Very Good,I,VS2,61.8,58.0,5524,6.59,6.62,4.08
1.08,Very Good,H,VS2,58.1,62.0,5524,6.72,6.74,3.91
1.04,Very Good,F,SI1,62.9,54.0,5525,6.46,6.49,4.07
1.13,Very Good,G,SI1,63.1,58.0,5526,6.65,6.59,4.18
1.0,Very Good,F,SI1,63.3,58.0,5528,6.28,6.39,4.01
1.27,Very Good,J,VS2,62.7,58.0,5530,6.88,6.91,4.32
0.91,Very Good,E,VS1,61.8,60.0,5530,6.17,6.2,3.82
1.13,Very Good,I,VS2,60.7,58.0,5531,6.72,6.75,4.09
1.01,Very Good,D,SI1,59.7,57.0,5533,6.53,6.56,3.91
1.01,Very Good,E,SI1,59.5,57.0,5534,6.56,6.62,3.92
1.16,Very Good,H,VS2,63.0,57.0,5537,6.64,6.66,4.19
1.15,Very Good,G,SI1,61.3,62.0,5538,6.68,6.72,4.11
1.09,Very Good,E,SI1,62.5,57.0,5539,6.55,6.61,4.11
1.01,Very Good,D,SI1,61.5,61.0,5542,6.37,6.47,3.95
1.01,Very Good,D,SI1,63.1,60.0,5543,6.39,6.32,4.01
1.0,Very Good,E,VS2,62.4,62.0,5544,6.33,6.39,3.97
1.0,Very Good,G,VS2,62.7,58.0,5544,6.34,6.42,4.0
0.9,Very Good,D,VS1,63.0,58.0,5547,6.11,6.14,3.86
1.13,Very Good,H,VS2,61.4,61.0,5548,6.67,6.71,4.11
0.96,Very Good,D,SI1,59.9,58.0,5548,6.4,6.46,3.85
1.23,Very Good,G,SI2,63.4,58.0,5550,6.8,6.77,4.3
1.09,Very Good,H,VS2,63.0,54.0,5551,6.61,6.54,4.14
1.03,Very Good,D,SI1,63.0,59.0,5551,6.39,6.44,4.04
1.02,Very Good,E,SI1,59.2,56.0,5553,6.57,6.63,3.91
1.21,Very Good,G,SI2,59.6,60.0,5556,6.92,6.94,4.13
1.01,Very Good,E,SI1,60.0,60.0,5556,6.45,6.49,3.88
1.0,Very Good,I,VS1,60.8,59.0,5557,6.39,6.44,3.9
1.04,Very Good,D,SI1,63.4,55.0,5557,6.41,6.46,4.08
1.21,Very Good,G,SI2,62.8,60.0,5558,6.7,6.77,4.23
1.01,Very Good,H,VS2,62.8,59.0,5559,6.33,6.38,3.99
1.01,Very Good,F,VS2,61.0,59.0,5560,6.39,6.46,3.92
1.29,Very Good,I,VS1,61.1,58.0,5562,6.98,7.03,4.28
1.18,Very Good,G,SI2,62.4,56.0,5562,6.8,6.83,4.25
1.19,Very Good,D,SI2,63.5,57.0,5562,6.67,6.75,4.26
1.02,Very Good,H,VS2,62.4,57.0,5565,6.35,6.4,3.98
1.02,Very Good,E,VS2,62.8,59.0,5565,6.39,6.44,4.03
1.2,Very Good,H,SI1,62.8,58.0,5567,6.73,6.8,4.25
1.09,Very Good,F,SI1,62.3,57.0,5570,6.55,6.61,4.1
1.0,Very Good,E,SI1,62.4,59.0,5571,6.36,6.42,3.99
0.95,Very Good,G,VS1,59.9,58.0,5572,6.37,6.41,3.83
1.11,Very Good,J,VS1,59.9,56.0,5576,6.8,6.77,4.07
1.35,Very Good,I,SI2,58.6,63.0,5579,7.28,7.19,4.24
1.31,Very Good,I,SI2,60.8,57.0,5582,7.06,7.12,4.31
1.37,Very Good,I,SI2,63.0,57.0,5584,6.98,7.05,4.42
1.13,Very Good,F,SI1,63.2,56.0,5584,6.66,6.69,4.22
1.24,Very Good,I,SI1,60.0,59.0,5584,6.98,7.01,4.2
1.17,Very Good,H,VS2,59.6,59.0,5585,6.84,6.88,4.09
1.33,Very Good,H,SI2,63.5,57.0,5586,6.99,6.88,4.4
1.15,Very Good,G,SI1,62.2,59.0,5587,6.66,6.71,4.16
1.09,Very Good,J,VVS1,63.9,56.0,5588,6.47,6.51,4.15
1.24,Very Good,H,SI2,61.2,57.0,5592,6.87,7.02,4.25
1.01,Very Good,H,VS1,62.0,60.0,5593,6.43,6.38,3.97
1.14,Very Good,E,SI2,60.0,54.0,5593,6.74,6.97,4.11
1.19,Very Good,H,SI1,60.8,59.0,5595,6.84,6.87,4.17
1.19,Very Good,H,SI1,62.7,61.0,5595,6.66,6.73,4.2
1.17,Very Good,G,SI2,61.2,58.0,5595,6.84,6.86,4.19
0.91,Very Good,D,VS1,62.5,56.0,5597,6.14,6.18,3.85
1.02,Very Good,H,VS1,62.8,59.0,5598,6.34,6.47,4.02
1.02,Very Good,D,SI1,63.3,58.0,5598,6.39,6.35,4.03
1.02,Very Good,D,SI1,63.5,61.0,5598,6.35,6.27,4.01
1.0,Very Good,G,VS2,63.3,60.0,5600,6.37,6.29,4.01
1.0,Very Good,G,VS2,61.8,59.0,5600,6.29,6.37,3.91
1.01,Very Good,D,SI1,59.0,59.0,5600,6.57,6.59,3.88
1.29,Very Good,H,SI2,63.8,57.0,5601,6.8,6.87,4.36
0.28,Very Good,E,VVS2,60.2,58.0,604,4.24,4.27,2.56
0.27,Very Good,F,VVS1,61.8,55.0,604,4.13,4.16,2.56
1.21,Very Good,J,VS1,59.3,57.0,5604,6.98,7.04,4.16
1.04,Very Good,D,SI1,61.5,58.0,5605,6.48,6.53,4.0
1.2,Very Good,G,SI1,63.0,57.0,5607,6.7,6.75,4.24
1.2,Very Good,G,SI2,63.1,57.0,5609,6.68,6.79,4.25
1.31,Very Good,I,SI2,63.5,55.0,5612,6.97,6.89,4.4
1.35,Very Good,J,SI1,61.1,61.0,5613,7.1,7.13,4.35
1.05,Very Good,H,VS2,63.3,56.0,5614,6.48,6.41,4.08
0.93,Very Good,E,VS2,61.4,58.0,5616,6.22,6.29,3.84
1.0,Very Good,H,VS1,64.2,53.0,5619,6.27,6.34,4.05
1.01,Very Good,D,SI1,61.1,58.0,5619,6.46,6.51,3.96
1.03,Very Good,H,VS2,59.9,59.0,5620,6.5,6.52,3.9
1.0,Very Good,D,SI1,59.2,62.0,5621,6.49,6.54,3.86
1.0,Very Good,D,SI1,62.2,58.0,5621,6.34,6.45,3.98
1.19,Very Good,F,SI2,58.8,60.0,5622,6.93,6.98,4.09
1.01,Very Good,D,SI1,63.3,57.0,5622,6.33,6.37,4.02
1.0,Very Good,G,VS2,60.6,60.0,5623,6.4,6.5,3.91
1.13,Very Good,H,VS2,61.7,56.0,5625,6.65,6.73,4.13
1.06,Very Good,H,VS1,61.9,58.0,5627,6.57,6.49,4.04
1.01,Very Good,E,SI1,63.0,57.0,5627,6.28,6.36,3.98
1.25,Very Good,J,VS1,60.4,60.0,5628,6.99,7.08,4.25
1.25,Very Good,J,VS1,61.8,58.0,5628,6.89,6.93,4.27
1.0,Very Good,E,VS2,63.5,56.0,5633,6.37,6.32,4.03
1.25,Very Good,H,SI2,61.6,54.0,5637,6.85,6.95,4.25
1.25,Very Good,H,SI2,61.2,62.0,5637,6.84,6.95,4.22
1.01,Very Good,H,VS2,60.7,58.0,5638,6.47,6.51,3.94
1.2,Very Good,F,SI1,63.1,58.0,5638,6.75,6.68,4.24
0.9,Very Good,G,VVS2,61.4,60.0,5640,6.18,6.23,3.81
1.19,Very Good,I,VS1,59.9,61.0,5644,6.85,6.91,4.12
1.2,Very Good,E,SI2,63.3,55.0,5645,6.77,6.73,4.27
1.0,Very Good,G,VS2,63.2,58.0,5645,6.33,6.27,3.98
1.0,Very Good,D,SI1,63.1,56.0,5645,6.34,6.3,3.99
1.0,Very Good,D,SI1,63.1,56.0,5645,6.34,6.3,3.99
1.15,Very Good,H,VS2,62.4,56.0,5646,6.66,6.68,4.16
1.01,Very Good,F,VS2,63.5,58.0,5650,6.35,6.32,4.02
1.31,Very Good,I,SI2,60.9,58.0,5652,7.03,7.07,4.29
0.9,Very Good,G,VVS2,62.1,57.0,5653,6.14,6.2,3.84
1.28,Very Good,I,SI2,62.6,58.0,5654,6.87,6.89,4.32
1.01,Very Good,D,SI1,63.2,58.0,5654,6.28,6.34,3.99
1.01,Very Good,D,SI2,62.0,57.0,5656,6.41,6.46,3.99
1.05,Very Good,H,VS1,63.3,57.0,5657,6.45,6.4,4.07
1.07,Very Good,J,VVS2,60.0,60.0,5661,6.57,6.59,3.95
1.07,Very Good,H,VS1,62.5,56.0,5661,6.52,6.6,4.1
1.04,Very Good,E,SI1,59.6,59.0,5662,6.56,6.59,3.92
1.01,Very Good,F,VS2,63.3,56.0,5662,6.36,6.34,4.02
1.06,Very Good,H,SI1,59.3,59.0,5664,6.66,6.7,3.96
1.23,Very Good,H,SI1,63.0,55.0,5665,6.72,6.78,4.27
1.23,Very Good,J,VVS2,61.2,57.0,5665,6.86,6.92,4.22
1.2,Very Good,G,SI1,63.2,59.0,5665,6.77,6.74,4.27
1.05,Very Good,F,SI1,59.7,60.0,5666,6.63,6.71,3.98
1.1,Very Good,F,SI1,60.5,60.0,5667,6.65,6.67,4.03
1.27,Very Good,J,SI1,63.2,55.0,5669,6.89,6.87,4.35
0.9,Very Good,G,IF,63.1,58.0,5670,6.18,6.09,3.87
1.0,Very Good,D,SI1,59.8,59.0,5671,6.47,6.51,3.88
0.99,Very Good,D,SI1,62.6,57.0,5671,6.34,6.37,3.98
1.21,Very Good,I,SI1,61.8,59.0,5672,6.75,6.78,4.18
1.18,Very Good,H,SI1,62.6,55.0,5674,6.76,6.79,4.24
1.16,Very Good,G,SI1,60.7,59.0,5678,6.74,6.87,4.13
1.01,Very Good,G,VS2,62.5,57.0,5679,6.37,6.4,3.99
1.01,Very Good,E,SI1,63.4,58.0,5684,6.32,6.37,4.02
1.01,Very Good,H,VVS2,59.6,63.0,5684,6.55,6.47,3.88
1.01,Very Good,H,VS1,60.9,55.0,5687,6.53,6.57,3.99
1.85,Very Good,H,I1,63.3,56.0,5688,7.8,7.75,4.92
1.04,Very Good,E,SI1,62.8,59.0,5689,6.46,6.41,4.04
1.27,Very Good,J,VS1,63.4,60.0,5690,6.85,6.8,4.33
1.16,Very Good,D,SI1,61.8,58.0,5695,6.72,6.78,4.17
1.01,Very Good,G,VS2,62.4,58.0,5696,6.37,6.41,3.99
1.2,Very Good,G,SI2,62.0,60.0,5698,6.78,6.76,4.2
1.19,Very Good,H,SI1,63.3,55.0,5698,6.76,6.69,4.26
1.25,Very Good,I,SI1,62.1,58.0,5699,6.86,6.9,4.27
1.02,Very Good,F,SI1,63.7,56.0,5701,6.34,6.41,4.06
